List Size,Algorithm,Runtime (ms)
5000,LazySelect,0
5000,QuickSelect,0
5000,LazySelect,0
5000,QuickSelect,0
5000,LazySelect,0
5000,QuickSelect,0
5000,LazySelect,0
5000,QuickSelect,0
5000,LazySelect,0
5000,QuickSelect,0
5000,LazySelect,0
5000,QuickSelect,0
5000,LazySelect,0
5000,QuickSelect,0
5000,LazySelect,0
5000,QuickSelect,0
5000,LazySelect,0
5000,QuickSelect,0
5000,LazySelect,0
5000,QuickSelect,0
5000,LazySelect,0
5000,QuickSelect,0
5000,LazySelect,0
5000,QuickSelect,0
5000,LazySelect,0
5000,QuickSelect,0
5000,LazySelect,0
5000,QuickSelect,0
5000,LazySelect,0
5000,QuickSelect,0
5000,LazySelect,0
5000,QuickSelect,0
5000,LazySelect,0
5000,QuickSelect,0
5000,LazySelect,0
5000,QuickSelect,0
5000,LazySelect,0
5000,QuickSelect,0
5000,LazySelect,0
5000,QuickSelect,0
5000,LazySelect,0
5000,QuickSelect,0
5000,LazySelect,0
5000,QuickSelect,0
5000,LazySelect,0
5000,QuickSelect,0
5000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
10000,QuickSelect,0
10000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
15000,QuickSelect,0
15000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
20000,QuickSelect,0
20000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
25000,QuickSelect,0
25000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
30000,QuickSelect,0
30000,LazySelect,0
35000,QuickSelect,0
35000,LazySelect,0
35000,QuickSelect,0
35000,LazySelect,0
35000,QuickSelect,0
35000,LazySelect,0
35000,QuickSelect,0
35000,LazySelect,0
35000,QuickSelect,0
35000,LazySelect,0
35000,QuickSelect,0
35000,LazySelect,0
35000,QuickSelect,0
35000,LazySelect,0
